OBJECTID,Name,Jurisdiction,County,Type,Sub_Type,Status,Acres,Source,centroid_lat,centroid_lon
23889,Scioto River Parkland,Columbus,FRA,PARK,C,Public,25.51494231,Columbus,39.9676729,-83.0503829
23890,Dry Run Levee Gate,columbus,FRA,PARK,CON,Public,1.14530309,,39.9633983,-83.0498574
23891,Scioto Canal Parkland,Columbus,FRA,PARK,CON,Public,6.8899774,Columbus,39.8964904,-82.9994800
23892,Davis Property,Columbus,FRA,PARK,PRES,Public,44.62836375,Columbus,40.0955470,-82.8627584
23893,Alexander/Aep Park,Columbus,FRA,PARK,R,Public,0.66499464,columbus,39.9646557,-83.0073907
23894,Harmon-Emig Parkland,Columbus,FRA,PARK,SPU,Public,9.93453527,Columbus,39.9285500,-83.0125624
23895,Anderson Farms Parkland,Columbus,FRA,PARK,CON,Public,22.40112766,Columbus,39.9994279,-83.1711177
23896,Duranceau Park,Columbus,FRA,PARK,C,Public,17.66920191,Columbus,40.0221924,-83.0971463
23897,Hayden Falls Nature Preserve,Columbus,FRA,PARK,CON,Public,3.47478662,Columbus,40.0674070,-83.1095660
23898,Indian Village Day Camp,Columbus,FRA,PARK,SPU,Public,11.79841742,,40.0195656,-83.0970623
23899,Academy Park,Columbus,FRA,PARK,C,Public,19.62413567,Columbus,39.9614221,-82.9465297
23901,Igs Park,Dublin,FRA,PARK,N,Public,3.23800208,,40.0918957,-83.1398619
24021,Refugee Preserve Coh,Columbus,FRA,PARK,PR,Public,34.34059541,Columbus,39.9104012,-82.8678029
24022,Tarpy Woods,Marble Cliff,FRA,PARK,N,Public,7.26049136,Marble Cliff,39.9790393,-83.0588701
24052,Hellbranch Confluence,Columbus,FRA,PARK,CON,Public,7.74594536,Columbus,39.9450230,-83.1774531
24053,Champion Avenue Park,Columbus,FRA,PARK,N,Public,1.68451328,Columbus,39.9704663,-82.9676671
24054,Napoleon Park,Columbus,FRA,PARK,REC,Public,6.18080987,Columbus,39.9673742,-82.9057601
24055,Virginialee Park,Columbus,FRA,PARK,NOS,Public,2.35187524,Columbus,39.9657272,-82.9183695
24056,Martin Avenue Park,Columbus,FRA,PARK,N,Public,0.34042593,Columbus,39.9566087,-83.0241643
24057,Guilford Park,Columbus,FRA,PARK,N,Public,0.69315267,Columbus,39.9590305,-83.0399814
24058,Dakota Park,Columbus,FRA,PARK,NOS,Public,1.19856268,Columbus,39.9556363,-83.0274834
24059,West Park Avenue Park,Columbus,FRA,PARK,NOS,Public,3.73122142,Columbus,39.9547713,-83.0326521
24060,Kellner Park,Columbus,FRA,PARK,N,Public,0.1506915,Columbus,39.9602573,-82.9159351
24061,Cranston Park,Columbus,FRA,PARK,N,Public,3.12690156,Columbus,40.0868117,-83.0974878
24062,Glen High Parkland,Columbus,FRA,PARK,N,Public,0.5004743,Columbus,40.0189262,-83.0106701
24063,Melrose Park,Columbus,FRA,PARK,NOS,Public,0.88362907,Columbus,40.0239472,-82.9710665
24064,Wellington Park,Columbus,FRA,PARK,N,Public,0.64365164,Columbus,39.9908383,-82.9445209
24065,Hawthorne Park,Columbus,FRA,PARK,N,Public,0.40900251,Columbus,39.9699751,-82.9588328
24066,Colerain Park,Columbus,FRA,PARK,N,Public,0.64281881,,40.0349513,-83.0051104
24067,Chatterton Brice Parkland,Columbus,FRA,PARK,PRES,Public,10.75682018,Columbus,39.9137446,-82.8344335
24068,Crescent Park,Columbus,FRA,PARK,NOS,Public,0.46900041,Columbus,39.9523801,-83.0795534
24069,Burgess Park,Columbus,FRA,PARK,NOS,Public,1.42457685,Columbus,39.9507573,-83.0690228
24070,Wilson Park North,Columbus,FRA,PARK,N,Public,0.74267526,Columbus,39.9553375,-82.9668599
24071,Wilson Park South,Columbus,FRA,PARK,NOS,Public,1.02204213,Columbus,39.9516985,-82.9671439
24072,Southside Settlement Heritage Park,Columbus,FRA,PARK,REC,Public,0.9162046,Columbus,39.9261978,-82.9868479
24073,Kingsrowe Park,Columbus,FRA,PARK,N,Public,0.44498804,Columbus,39.9295892,-82.9168541
24074,North 4Th Park,Columbus,FRA,PARK,N,Public,0.45979885,Columbus,40.0163225,-82.9975205
24075,Dresden Park,Columbus,FRA,PARK,N,Public,0.38473571,Columbus,40.0271887,-82.9710586
24076,Glenmawr Park,Columbus,FRA,PARK,N,Public,0.7696039,,40.0168645,-82.9987407
24077,Terrace Park,Columbus,FRA,PARK,NOS,Public,1.20463639,Columbus,39.9509041,-83.0664351
24078,Clinton Heights Park,Columbus,FRA,PARK,N,Public,0.60486538,Columbus,40.0300292,-83.0062834
24079,Wicklow Park,Columbus,FRA,PARK,N,Public,0.62619291,Columbus,39.9460629,-83.0774473
24080,Rickenbacker House,Columbus,FRA,PARK,SPU,Public,0.71739146,Columbus,39.9496926,-82.9622548
24081,Hilliard Green/Baycroft Walkway,Columbus,FRA,PARK,REC,Public,0.03167091,Columbus,40.0008970,-83.1395529
24082,Deffet Watercourse Dedication,Columbus,FRA,PARK,PRES,Public,10.0885737,Columbus,40.0765090,-82.9203668
24083,Gould Park,Columbus,FRA,PARK,N,Public,0.18570051,Columbus,40.0696888,-82.8973589
24084,Hayden Bowman Parkland Coh,Columbus,FRA,PARK,PRES,Public,3.84934297,Columbus,40.0670626,-83.1138601
24085,Hamilton Avenue Street Park,Columbus,FRA,PARK,N,Public,0.39261957,Columbus,39.9658982,-82.9814635
24086,Upper Albany West Parkland,Columbus,FRA,PARK,NOS,Public,1.72542127,Columbus,40.1065918,-82.8517699
24087,Perhar Parkland,Columbus,FRA,PARK,C,Public,5.28753016,Columbus,39.9915417,-82.9592190
24088,Poplar Park,Columbus,FRA,PARK,N,Public,0.10014931,Columbus,39.9747961,-83.0027157
24089,Big Walnut Greenway,Township,FRA,PARK,M,Public,153.69604221,Metro Parks,40.0942006,-82.8791799
24174,Brown Park,Obetz,FRA,PARK,C,Public,18.5185478,Obetz,39.8796703,-82.9600868
24175,Dixon Quarry,Obetz,FRA,RECREATION,REC,Public,46.19788434,Obetz,39.8804067,-82.9251902
24176,Braehead Nature Preserve,Obetz,FRA,PARK,CON,Public,34.57484445,Obetz,39.8568633,-82.9499381
24177,Area 51 Disc Golf Course,Obetz,FRA,RECREATION,REC,Public,31.49400807,Obetz,39.8690067,-82.9649191
24178,Fortress Obetz,Obetz,FRA,RECREATION,REC,Public,62.70397518,Obetz,39.8861499,-82.9453349
24179,Fortress Obetz,Obetz,FRA,PARK,C,Public,13.01848461,,39.8884100,-82.9426374
24180,Green Pointe Business Park,GROVEPORT,FRA,PARK,N,Public,8.34364368,,39.8478648,-82.9059366
24208,Galloway Park,Galloway,FRA,PARK,C,Public,109.94693893,,39.9226632,-83.1665900
24209,Hya Park,Columbus,FRA,PARK,REC,Public,43.80252668,,39.8505135,-82.9742063
24210,Walnut Creek Park,Canal Winchester,FRA,PARK,PRES,Public,75.23062594,,39.8381446,-82.8376167
24211,Ashbrook Road Open Space,Canal Winchester,FRA,PARK,PRES,Public,42.64389432,,39.8302763,-82.8172199
24212,Westchester Park,Canal Winchester,FRA,PARK,PRES,Public,11.05905643,,39.8371666,-82.8208695
24213,Pfeifer Park,Canal Winchester,FRA,PARK,N,Public,1.6553192,,39.8486905,-82.8081518
24214,Quarry Park,Columbus ,FRA,PARK,M,Public,117.60753546,Metro Park,40.0054639,-83.0951324
24215,Quarry Park,Columbus,FRA,PARK,M,Public,62.46004678,Metro Park,39.9989138,-83.0871524
24216,Case Road Parkland,Columbus,FRA,PARK,PRES,Public,58.04510194,Columbus,40.0712486,-83.0838726
24217,Kiwanis Riverway Park,Dublin,FRA,PARK,C,Public,10.49755514,Columbus,40.0959963,-83.1096455
24218,Willow Creek Preserve,Columbus,FRA,PARK,CON,Public,12.68068273,,39.9097931,-83.0480582
24219,London Groveport Parkland,Columbus,FRA,PARK,CON,Public,15.21728153,Columbus,39.8314294,-82.9918110
24220,Bicentennial/Galbreath Park,Columbus,FRA,PARK,R,Public,7.36163068,,39.9563895,-83.0045399
24221,Scioto Mile Promenade,Columbus,FRA,PARK,R,Public,13.49639501,,39.9595132,-83.0037774
24222,West Bank Walkway,Columbus,FRA,PARK,SPU,Public,22.38177326,,39.9556504,-83.0088451
24223,Genoa Park,Columbus,FRA,PARK,R,Public,20.0286484,,39.9609381,-83.0059729
24224,Battelle Riverfront Park,Columbus,FRA,PARK,R,Public,10.04812855,,39.9631443,-83.0058873
24225,West Bank Park,Columbus,FRA,PARK,C,Public,18.63963665,,39.9637295,-83.0144267
24226,North Bank Park,Columbus,FRA,PARK,C,Public,28.07021537,,39.9650940,-83.0129636
24227,Alexander Park,Columbus,FRA,PARK,C,Public,2.77852384,,39.9643652,-83.0077652
24228,Confluence Park,Columbus,FRA,PARK,SPU,Public,21.19493731,,39.9646691,-83.0196230
24229,Dodge Park,Columbus,FRA,PARK,C,Public,18.78214473,,39.9533935,-83.0146993
24230,Sullivant Gardens Park,Columbus,FRA,PARK,C,Public,3.82859753,,39.9454870,-83.0182401
24231,Dry Run Parkland,Columbus,FRA,PARK,CON,Public,2.95016844,,39.9609261,-83.0789922
24232,Wrexham Park,Columbus,FRA,PARK,N,Public,3.06260834,,39.9522388,-83.0538093
24233,Harrison Park,Columbus,FRA,PARK,N,Public,4.86393773,,39.9807524,-83.0205920
24234,Side By Side Park,Columbus,FRA,PARK,N,Public,0.19253738,,39.9837785,-83.0207644
24235,Olentangy Trail Parkland,Columbus,FRA,PARK,C,Public,32.52526301,,39.9843517,-83.0226603
24236,Beatty Park,Columbus,FRA,PARK,C,Public,2.81899661,,39.9707896,-82.9701092
24237,Cassady Park,Columbus,FRA,PARK,N,Public,0.58188557,,39.9847088,-82.9386704
24238,Cassady Park,Columbus,FRA,PARK,N,Public,1.46821509,,39.9863363,-82.9378995
24239,Noe-Bixby North Parkland,Columbus,FRA,PARK,N,Public,4.4379577,,39.9728309,-82.8545006
24241,Shannon Parkland,Columbus,FRA,PARK,CON,Public,6.32186997,,39.8979186,-82.8520278
24242,Driving Park Circle,Columbus,FRA,PARK,NOS,Public,1.01796576,Columbus,39.9459498,-82.9580702
24243,Bide-A-Wee Park Street Islands,Columbus,FRA,PARK,N,Public,0.95075381,Columbus,39.9497610,-82.9509860
24244,Linwood Park,Columbus,FRA,PARK,N,Public,0.08728552,Columbus,39.9562740,-82.9655463
24245,Saunders Park,Columbus,FRA,PARK,C,Public,14.55421031,Columbus,39.9768731,-82.9660503
24246,Broad Street Islands,Columbus,FRA,GREEN SPACE,SPU,Public,1.5261669,Columbus,39.9714609,-82.9172289
24247,Krumm Park,Columbus,FRA,PARK,C,Public,37.39006682,Columbus,39.9888927,-82.9226617
24248,Brentnell Park,Columbus,FRA,PARK,N,Public,3.14571259,Columbus,39.9957470,-82.9487460
24249,Overbrook Ravine Park,Columbus,FRA,PARK,C,Public,13.70131553,Columbus,40.0475273,-83.0107463
24250,Tionda Drive Parkland,Columbus,FRA,PARK,NOS,Public,0.12400127,Columbus,40.0461060,-83.0050788
24251,Alum Creek North Tributary Parkland,Columbus,FRA,PARK,CON,Public,5.10853122,Columbus,40.0525422,-82.9482069
24252,Rocky Fork Natural Area,Columbus,FRA,PARK,CON,Public,45.66847201,Columbus,40.0789057,-82.8444285
24253,Hamilton Road Wetland North,Columbus,FRA,PARK,CON,Public,16.05175845,Columbus,40.0868366,-82.8501586
24254,Upper Albany West P Parkland,Columbus,FRA,PARK,CON,Public,4.30026468,Columbus,40.1066516,-82.8584770
24255,Upper Albany West Q Parkland,Columbus,FRA,PARK,N,Public,2.15773584,Columbus,40.1067541,-82.8501799
24256,Haydens Crossing North Parkland,Columbus,FRA,PARK,CON,Public,10.01045505,Columbus,40.0639024,-83.1685563
24262,Gillie Community Center,Columbus,FRA,PARK,SPU,Public,0.49335436,,40.0623141,-82.9654108
24263,Woodward Park,Columbus,FRA,PARK,C,Public,17.01512146,,40.0729621,-82.9828141
24264,Hamilton Street Islands,Columbus,FRA,GREEN SPACE,NOS,Public,3.78004637,,39.9414908,-82.8781836
24267,Wallace Property,Township,FRA,GREEN SPACE,NOS,Public,13.7076698,,40.1200325,-83.1311578
24281,Hampsted Village Green Space,Village of New Albany,FRA,GREEN SPACE,NOS,Public,0.75639488,Parcels,40.0839736,-82.8260209
24282,Hampsted Village,Village of New Albany,FRA,GREEN SPACE,NOS,Public,1.04489014,Parcels,40.0829615,-82.8260196
24283,Hilliard'S Station Park,Hilliard,FRA,PARK,C,Public,0.92566713,Hilliard,40.0341208,-83.1602988
24284,Tuttle/Lane Ave Mut Connector,Columbus,FRA,RECREATION,REC,Public,2.49677763,Columbus,40.0072292,-83.0207933
24289,Muirfield Village Golf Course,Dublin,FRA,GOLF,GOLF,Public,152.67611416,,40.1392779,-83.1500605
24291,Muirfield Village Golf Course,Dublin,FRA,GOLF,GOLF,Public,32.8499231,,40.1307595,-83.1504856
24292,Muirfield Village Golf Course,Dublin,FRA,GOLF,GOLF,Public,2.31178859,,40.1337692,-83.1556417
24293,Muirfield Village Golf Course,Dublin,FRA,GOLF,GOLF,Public,2.19672044,,40.1380211,-83.1597338
24294,Muirfield Village Golf Course,Dublin,FRA,GOLF,GOLF,Public,5.2306919,,40.1410969,-83.1617706
24301,Belvedere/Shannon Glen Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,4.19561516,Dublin,40.1312281,-83.1675735
24303,Belvedere/Shannon Glen Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,1.31797467,Dublin,40.1307437,-83.1642244
24304,Westbury/Wyndham Village Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,2.59542988,Dublin,40.1305954,-83.1685111
24305,Westbury/Wyndham Village Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,1.14682083,Dublin,40.1303715,-83.1663533
24306,Westbury/Wyndham Village Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,1.02228475,Dublin,40.1302675,-83.1647201
24307,Belvedere/Shannon Glen Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,0.37919621,Dublin,40.1313313,-83.1697259
24309,Heritage Trail Metro Park,Township,FRA,PARK,M,Public,58.52105125,Metro Parks,40.0629288,-83.1987308
24347,Westbury Park,Dublin,FRA,PARK,N,Public,8.37585208,Dublin,40.1276844,-83.1684775
24348,Westbury Park,Dublin,FRA,PARK,N,Public,6.43880053,Dublin,40.1276226,-83.1655922
24349,Brandon Nature Preserve,Dublin,FRA,PARK,PR,Public,22.49061921,Dublin,40.1267616,-83.1301731
24350,Brandon Nature Preserve,Dublin,FRA,PARK,N,Public,18.82715118,Dublin,40.1222520,-83.1256494
24351,Dalmore Park,Dublin,FRA,PARK,N,Public,16.93852865,Dublin,40.0799073,-83.1658358
24352,Dalmore Park,Dublin,FRA,PARK,N,Public,5.23156164,Dublin,40.0792040,-83.1598968
24353,Dalmore Park,Dublin,FRA,PARK,N,Public,1.63625745,Dublin,40.0806036,-83.1630742
24354,Dalmore Park,Dublin,FRA,PARK,N,Public,0.94535581,Dublin,40.0805118,-83.1587991
24355,Dalmore Park,Dublin,FRA,PARK,N,Public,0.39107532,Dublin,40.0796673,-83.1620389
24356,Hellbranch Run Open Space,Township,FRA,PARK,PRES,Public,239.87798023,,39.9480197,-83.1815830
24357,Rushbury Drive Open Space,Columbus,FRA,GREEN SPACE,NOS,Public,0.70185208,FCA,40.0829062,-83.0949254
24358,Green Belt Three,Columbus,FRA,GREEN SPACE,NOS,Public,0.99668373,FCA,40.0841190,-83.0963062
24359,Maple Canyon Park,Township,FRA,PARK,N,Public,2.1621993,FCA,40.1024660,-82.9577765
24360,Redmond Road Open Space,Township,FRA,PARK,N,Public,2.58556938,FCA,39.9420418,-83.1296490
24361,North Murray Hill Road Open Space,Township,FRA,PARK,NOS,Public,1.05383542,FCA,39.9571639,-83.1289662
24362,Deerfield Road Open Space,Township,FRA,PARK,N,Public,1.83762444,FCA,39.9550858,-83.1388649
24363,Annhurst Road Open Space,Township,FRA,PARK,SPU,Public,4.36218124,FCA,39.9630334,-83.1301923
24364,Darbyhurst Road Open Space,Township,FRA,PARK,SPU,Public,0.03394535,FCA,39.9602803,-83.1281163
24365,Darbyhurst Road Open Space,Township,FRA,PARK,N,Public,5.56010059,FCA,39.9584080,-83.1265180
24366,Rodgers Park,Valleyview,FRA,PARK,N,Public,5.59401084,,,
24367,Perry Park,Columbus,FRA,PARK,C,Public,1.79433399,Columbus,39.9843973,-83.0199269
24368,Wildros Parkland,Columbus,FRA,PARK,NOS,Public,9.90154262,Cols,40.0764571,-82.8937090
24369,Wango Park,Columbus,FRA,PARK,CON,Public,43.35507237,,40.0957988,-82.8456044
24370,Wendler Parkland,Columbus,FRA,PARK,CON,Public,4.28468872,,40.0480149,-82.8929239
24371,Community Creative Campus,Columbus,FRA,PARK,C,Public,3.75783869,Cols,39.9638922,-82.9774704
24372,Dysart Run Parkland Coh,Columbus,FRA,PARK,CON,Public,46.19921962,,39.9893361,-82.7943409
24373,Dysart Run Park,Columbus,FRA,PARK,N,Public,4.03356192,,39.9910637,-82.7928796
24374,Jefferson Woods Ravine,Columbus,FRA,PARK,CON,Public,7.04058403,,39.9967394,-82.7870896
24375,Cedar Run Park,Columbus,FRA,PARK,N,Public,13.3701573,,40.0014448,-82.7762715
24376,Riggins Run North Park,Columbus,FRA,PARK,N,Public,2.07938041,Columbus,40.0592954,-83.1571281
24377,Riggins Run South Parkland,Columbus,FRA,PARK,CON,Public,10.02609447,Columbus,40.0573570,-83.1568061
24378,Old Courtright Parkland,Columbus,FRA,PARK,CON,Public,1.35476298,Columbus,39.9258055,-82.8980652
24379,Wellington Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,0.9393338,,40.1181895,-83.1260926
24380,Wellington Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,1.41779787,,40.1179666,-83.1274362
24381,Wellington Open Space,Dublin,FRA,GREEN SPACE,NOS,Public,1.11264655,,40.1182136,-83.1288386
24382,Bryson Cove Open Space,Dublin,FRA,PARK,PRES,Public,6.10438887,,40.1181677,-83.0977274
24383,Bryson Cove Open Space,Dublin,FRA,PARK,PRES,Public,5.14460469,,40.1188418,-83.0956144
24384,Emerald Pkwy & Hard Rd Open Space,Dublin,FRA,PARK,PRES,Public,2.67685632,,40.1186285,-83.0939900
24385,Bryson Cove Open Space,Dublin,FRA,PARK,PRES,Public,0.44267092,,40.1174416,-83.0960939
24386,Holton Park And Rec Center,Columbus,FRA,PARK,C,Public,8.2654632,Columbus,39.9616699,-83.0676568
24387,Finnell,Columbus,FRA,PARK,M,Public,49.77095778,,39.8824071,-83.0047229
24410,Hellbranch Run Cemetery,Prairie Twp,FRA,CEMETERY,CEM,Public,1.8684956,,39.9164571,-83.1724298
24411,Kian Run Open Space,Columbus,FRA,GREEN SPACE,NOS,Public,5.12570798,,39.9085978,-82.9921121
24434,Kitzmiller Road Open Space,New Albany,FRA,GREEN SPACE,NOS,Public,25.98173187,Licking County,40.0910359,-82.7848263
24449,Hoover Nature Preserve,Township,FRA,PARK,R,Public,39.86214574,DALIS,40.1130795,-82.8747218
24462,Griggs Park,Columbus,FRA,PARK,R,Public,82.15129874,Columbus,40.0177157,-83.0912245
24463,Griggs Park,Columbus,FRA,PARK,R,Public,43.49167271,Columbus,40.0385417,-83.0943359
24464,Griggs Park,Columbus,FRA,PARK,R,Public,21.92917898,Columbus,40.0372798,-83.0972219
24465,Griggs Park,Columbus,FRA,PARK,R,Public,5.97037349,Columbus,40.0276383,-83.0955848
24466,Griggs Park,Columbus,FRA,PARK,R,Public,4.65366727,Columbus,40.0620740,-83.1063022
24467,Griggs Park,Columbus,FRA,PARK,R,Public,3.12589316,Columbus,40.0708172,-83.1066903
24468,Griggs Park,Columbus,FRA,PARK,R,Public,1.77959976,Columbus,40.0668676,-83.1051583
24469,Griggs Park,Columbus,FRA,PARK,R,Public,1.19615029,Columbus,40.0176503,-83.0982606
24470,Griggs Reservoir,Columbus,FRA,PARK,R,Public,12.44021787,Columbus,40.0852051,-83.1119339
24471,Griggs Reservoir,Columbus,FRA,PARK,R,Public,1.77901119,Columbus,40.0668675,-83.1051583
24472,Griggs Reservoir,Columbus,FRA,PARK,R,Public,0.00067929,Columbus,40.0575886,-83.0999404
24484,Riviera Reserve D1,Dublin,FRA,GREEN SPACE,NOS,Public,21.69376805,Dublin GIS,40.1385781,-83.1681472
24486,Riviera Reserve F,Dublin,FRA,GREEN SPACE,NOS,Public,4.15085437,Dublin GIS,40.1418771,-83.1651387
24487,Island View,Township,FRA,GREEN SPACE,NOS,Public,1.62808053,Franklin Co Parks,40.0695094,-83.0327833
24493,GREEN BELT COMMON,Columbus,FRA,GREEN SPACE,NOS,Public,0.08444263,Franklin Co Parks,39.9375463,-82.8450883
24494,GREEN BELT COMMON,Columbus,FRA,GREEN SPACE,NOS,Public,0.159524,Franklin Co Parks,39.9380013,-82.8441348
24495,GREEN BELT COMMON,Columbus,FRA,GREEN SPACE,NOS,Public,0.76561813,Franklin Co Parks,39.9406287,-82.8440689
24496,GREEN BELT COMMON,Columbus,FRA,GREEN SPACE,NOS,Public,0.71599498,Franklin Co Parks,39.9368022,-82.8443147
24497,GREEN BELT COMMON,Columbus,FRA,GREEN SPACE,NOS,Public,1.08093515,Franklin Co Parks,39.9362933,-82.8420700
24498,GREEN BELT COMMON,Columbus,FRA,GREEN SPACE,NOS,Public,0.15585628,Franklin Co Parks,39.9405687,-82.8414165
24499,GREEN BELT COMMON,Columbus,FRA,GREEN SPACE,NOS,Public,0.65145893,Franklin Co Parks,39.9353414,-82.8439044
24500,GREENBELT COMMON,Columbus,FRA,GREEN SPACE,NOS,Public,0.26153226,Franklin Co Parks,39.9406444,-82.8423384
24501,GREEN BELT COMMON,Columbus,FRA,GREEN SPACE,NOS,Public,0.06319746,Franklin Co Parks,39.9414017,-82.8377098
24502,GREEN BELT COMMON,Columbus,FRA,GREEN SPACE,NOS,Public,0.48107418,Franklin Co Parks,39.9416990,-82.8371363
24503,GREEN BELT COMMON,Columbus,FRA,GREEN SPACE,NOS,Public,0.06888739,Franklin Co Parks,39.9395799,-82.8442227
24504,GREEN BELT COMMON,Columbus,FRA,GREEN SPACE,NOS,Public,1.57766876,Franklin Co Parks,39.9381045,-82.8457466
24505,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.00922868,Franklin Co Parks,39.9607633,-83.0684652
24506,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.00922868,Franklin Co Parks,39.9607633,-83.0684652
24507,PARK,Marble Cliff,FRA,GREEN SPACE,NOS,Public,0.64471846,Franklin Co Parks,39.9875333,-83.0578121
24508,PARK,Marble Cliff,FRA,PARK,NOS,Public,0.64471846,Franklin Co Parks,39.9875333,-83.0578121
24509,HAYDEN PARK,Columbus,FRA,PARK,C,Public,3.06506832,Franklin Co Parks,39.9824499,-82.9406111
24510,PARK,Bexley,FRA,PARK,C,Public,0.96892864,Franklin Co Parks,39.9807346,-82.9407921
24511,PARK,Bexley,FRA,PARK,C,Public,0.10789103,Franklin Co Parks,39.9802880,-82.9404310
24512,Cassady Park,Columbus,FRA,PARK,C,Public,4.10195602,Columbus,39.9835900,-82.9387621
24513,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.14437313,Fanklin Co Parks,39.9760624,-82.9467854
24514,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.0489244,Fanklin Co Parks,39.9740569,-82.9503095
24515,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.1458359,Fanklin Co Parks,39.9740420,-82.9477144
24516,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.05854247,Fanklin Co Parks,40.0505566,-83.0258361
24517,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.27777595,Fanklin Co Parks,39.9443530,-82.9253199
24518,GREEN BELT THREE,Columbus,FRA,GREEN SPACE,NOS,Public,1.21121651,Fanklin Co Parks,40.0837169,-83.0965347
24519,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.08910322,Fanklin Co Parks,39.9510330,-82.9123778
24520,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.08328543,Fanklin Co Parks,39.9442617,-83.0782491
24521,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.04004706,Fanklin Co Parks,39.9460738,-82.9165010
24522,OPEN SPACE,Columbus,FRA,GREEN SPACE,NOS,Public,3.49312301,Fanklin Co Parks,,
24523,OPEN SPACE 0.031 ACRES,Columbus,FRA,GREEN SPACE,NOS,Public,0.03186733,Fanklin Co Parks,39.9220443,-83.1465716
24524,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.23422366,Fanklin Co Parks,39.9495863,-82.9119168
24525,OPEN SPACE,Columbus,FRA,GREEN SPACE,NOS,Public,0.00392785,Fanklin Co Parks,40.1268543,-83.0686534
24526,OPEN SPACE,Columbus,FRA,GREEN SPACE,NOS,Public,0.00845349,Fanklin Co Parks,40.1265478,-83.0685964
24527,20' PLANTING STRIP,Columbus,FRA,GREEN SPACE,NOS,Public,0.209465,Fanklin Co Parks,39.9432582,-82.8484049
24528,PLANTING STRIP,Columbus,FRA,GREEN SPACE,NOS,Public,0.10809706,Fanklin Co Parks,39.9466349,-82.9133725
24529,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.08776995,Fanklin Co Parks,39.9499670,-82.9106760
24530,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.10776462,Fanklin Co Parks,39.9615006,-83.0884056
24531,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.03315503,Fanklin Co Parks,39.9470359,-82.9121485
24532,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.07163215,Fanklin Co Parks,39.9499622,-82.9107112
24533,20' PLANTNG STRIP,Columbus,FRA,GREEN SPACE,NOS,Public,0.31455987,Fanklin Co Parks,39.9430020,-82.8488087
24534,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.02574551,Fanklin Co Parks,40.0520437,-83.0225386
24535,20' PLANTING STRIP,Columbus,FRA,GREEN SPACE,NOS,Public,1.00636369,Fanklin Co Parks,,
24536,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.08803089,Fanklin Co Parks,39.9510930,-82.9135080
24537,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.16502021,Fanklin Co Parks,39.9538643,-83.0514806
24538,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.04914077,Fanklin Co Parks,39.9443575,-82.8677757
24539,OPEN SPACE,Columbus,FRA,GREEN SPACE,NOS,Public,0.26366056,Fanklin Co Parks,40.1348877,-83.0729873
24540,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.24660211,Fanklin Co Parks,40.0605553,-82.9784936
24541,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.03468709,Fanklin Co Parks,39.9514582,-82.9140657
24542,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.02965171,Fanklin Co Parks,39.9506873,-82.9118167
24543,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.20456025,Fanklin Co Parks,39.9443030,-82.8667950
24544,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.22061391,Fanklin Co Parks,40.0127546,-82.9476403
24545,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.15256189,Fanklin Co Parks,40.0253202,-83.0045673
24546,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.13929823,Fanklin Co Parks,39.9973225,-82.9127209
24547,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.02607161,Fanklin Co Parks,40.0517445,-83.0225604
24548,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.19527895,Fanklin Co Parks,39.9449909,-82.9183880
24549,PARK,Columbus,FRA,GREEN SPACE,NOS,Public,0.1404058,Fanklin Co Parks,39.9477785,-82.9120811
