OBJECTID,County,LocalParcelID,StateParcelID,Name,Situs Address All,Owner All,Mail Address,Mail State,AgencyName,Calculated Acreage,Auditor Link
9151,Henry,392700140200,39069-392700140200,,,,,,TRANSPORTATION,0.380796800727483,
9152,Henry,260200180200,39069-260200180200,,,,,,TRANSPORTATION,0.346834575964384,
9153,Henry,300600240200,39069-300600240200,,,,,,TRANSPORTATION,0.762392423074195,
9154,Henry,303300160100,39069-303300160100,,,,,,TRANSPORTATION,1.01537265589153,
9155,Franklin,010-056056,39049-010-056056,,,,,,HIGHER EDUCATION,0.0237234570570655,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/010-056056
9156,Franklin,010-052901,39049-010-052901,,,,,,HIGHER EDUCATION,0.15964291026431,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/010-052901
9157,Franklin,425-272428,39049-425-272428,,,,,,ROW,0.3412491367896,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/425-272428
9158,Franklin,610-159044,39049-610-159044,,,,,,HIGHER EDUCATION,21.3879038954827,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/610-159044
9159,Franklin,010-158970,39049-010-158970,,,,,,HIGHER EDUCATION,6.93773609642642,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/010-158970
9160,Franklin,010-228184,39049-010-228184,,,,,,HIGHER EDUCATION,0.105659938460043,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/010-228184
9161,Franklin,010-222646,39049-010-222646,,,,,,HIGHER EDUCATION,1.345978357135,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/010-222646
9162,Franklin,010-204017,39049-010-204017,,,,,,HIGHER EDUCATION,12.3284760247121,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/010-204017
9163,Franklin,VNP-WATER,39049-VNP-WATER,,,,,,HIGHER EDUCATION,1.8916388776718,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/VNP-WATER
9164,Franklin,010-062731,39049-010-062731,,,,,,HIGHER EDUCATION,312.326368168042,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/010-062731
9165,Franklin,010-151260,39049-010-151260,,,,,,HIGHER EDUCATION,36.1196879738979,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/010-151260
9166,Franklin,010-208637,39049-010-208637,,,,,,HIGHER EDUCATION,0.127805541955413,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/010-208637
9167,Franklin,130-011830,39049-130-011830,,,,,,HIGHER EDUCATION,0.0640624788927501,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/130-011830
9168,Franklin,010-204002,39049-010-204002,,,,,,HIGHER EDUCATION,0.125252886771586,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/010-204002
9169,Franklin,010-066929,39049-010-066929,,,,,,DEVELOPMENTAL DISABILITIES,45.3920666090762,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/010-066929
9170,Franklin,570-136757,39049-570-136757,,,,,,REHABILITATION AND CORRECTIONS,26.3780523279141,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/570-136757
9171,Franklin,010-013927,39049-010-013927,,,,,,TRANSPORTATION,0.112840441758289,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/010-013927
9172,Franklin,010-066115,39049-010-066115,,,,,,ROW,0.358318452116087,https://audr-apps.franklincountyohio.gov/redir/Link/Parcel/010-066115
9173,Cuyahoga,26504901H,39035-26504901H,,,,,,TURNPIKE,9.1183730154224,
9174,Hamilton, ,39061- ,,,,,,TRANSPORTATION,1.11239537012023,https://wedge1.hcauditor.org/view/re/ 
9175,Hamilton,0160003007300,39061-0160003007300,,,,,,TRANSPORTATION,0.0661671421927452,https://wedge1.hcauditor.org/view/re/0160003007300
9176,Harrison,200000722000,39067-200000722000,,,,,,TRANSPORTATION,1.34687973361042,
9177,Harrison,170000028000,39067-170000028000,,,,,,NATURAL RESOURCES,40.4450469801014,
9178,Harrison,210000640000,39067-210000640000,,,,,,TRANSPORTATION,0.00261174858994899,
9179,Harrison,010000009002,39067-010000009002,,,,,,ROW,1.1938128231239,
9180,Harrison,020000110000,39067-020000110000,,,,,,NATURAL RESOURCES,54.9514986434805,
9181,Harrison,160000300000,39067-160000300000,,,,,,TRANSPORTATION,0.445401573231113,
9182,Henry,263600040300,39069-263600040300,,,,,,ROW,0.333675509514879,
9183,Henry,301300360000,39069-301300360000,,,,,,NATURAL RESOURCES,62.2766104424973,
9184,Henry,071200360000,39069-071200360000,,,,,,ROW,21.4305050867518,
9185,Henry,300700120000,39069-300700120000,,,,,,NATURAL RESOURCES,163.457945111149,
9186,Henry,330700020100,39069-330700020100,,,,,,ROW,2.87431719114304,
9187,Henry,331200040000,39069-331200040000,,,,,,NATURAL RESOURCES,29.507884297224,
9188,Henry,370400240100,39069-370400240100,,,,,,TRANSPORTATION,0.434410213835378,
9189,Henry,260100040201,39069-260100040201,,,,,,TRANSPORTATION,0.494665360690836,
9190,Henry,012100120101,39069-012100120101,,,,,,TRANSPORTATION,0.110251068288121,
9191,Henry,280792420140,39069-280792420140,,,,,,TRANSPORTATION,2.75145532745256,
9192,Henry,303200180200,39069-303200180200,,,,,,ROW,9.46174776837465,
9193,Henry,303400140100,39069-303400140100,,,,,,ROW,10.5706143233378,
